"Date","RegionName","State","Metro","County","City","SizeRank","Zri","MoM","QoQ","YoY","ZriRecordCnt"
2016-03-31,"47119","IN","Louisville/Jefferson County","Floyd","Floyds Knobs",9296,1366,-0.00146198830409357,0.00589101620029455,0.0325018896447468,4159
2016-03-31,"71483","LA",,"Winn","Winnfield",9297,1129,0.00623885918003565,0.0226449275362319,0.071157495256167,1718
2016-03-31,"11755","NY","New York","Suffolk","Lake Grove",9298,2858,0.00633802816901408,-0.00244328097731239,0.126527394560505,3737
2016-03-31,"40513","KY","Lexington","Fayette","Lexington",9299,2077,0.00386660222329628,0.00144648023143684,0.0411027568922306,3921
2016-03-31,"53581","WI",,"Richland","Richland Center",9300,989,0.00918367346938776,0.0206398348813209,-0.040737148399612,3184
2016-03-31,"01462","MA","Worcester","Worcester","Town of Lunenburg",9301,1699,0.0247285886610374,0.0507111935683364,0.0961290322580645,4107
2016-03-31,"19962","DE","Dover","Kent","Magnolia",9302,1375,0.00291757840991977,-0.00145243282498184,-0.00145243282498184,2363
2016-03-31,"57785","SD","Spearfish","Lawrence","Sturgis",9303,1287,0.0109976433621367,0.0230524642289348,0.0566502463054187,1014
2016-03-31,"78225","TX","San Antonio","Bexar","San Antonio",9304,896,0.00448430493273543,0.00900900900900901,0.0346420323325635,4162
2016-03-31,"39666","MS","McComb","Pike","Summit",9305,1092,0.0167597765363128,0.0158139534883721,0.0380228136882129,1901
2016-03-31,"49112","MI","South Bend","Cass","Edwardsburg",9306,1074,0.0151228733459357,0.0427184466019417,0.0346820809248555,3773
2016-03-31,"61727","IL","Bloomington, IL","Dewitt","Clinton",9307,1144,0.00704225352112676,0.0278526504941599,-0.0137931034482759,3515
2016-03-31,"92325","CA","Riverside","San Bernardino","Crestline",9308,1190,0.00676818950930626,0.00762066045723963,0.0503089143865843,5987
2016-03-31,"15717","PA","Indiana","Indiana","Blairsville",9309,815,-0.0366430260047281,-0.0914158305462653,-0.0309155766944114,3684
2016-03-31,"61080","IL","Rockford","Winnebago","South Beloit",9310,1142,-0.00609225413402959,-0.00522648083623693,-0.00868055555555556,3615
2016-03-31,"45833","OH","Lima","Allen","Delphos",9311,911,0.00441014332965821,-0.00219058050383352,-0.00109649122807018,3539
2016-03-31,"89508","NV","Reno","Washoe","Cold Springs",9312,1361,0.00814814814814815,0.0149142431021626,0.0413159908186687,3794
2016-03-31,"01540","MA","Worcester","Worcester","Town of Oxford",9313,1498,0.000668002672010688,0.0162822252374491,0.00672043010752688,3787
2016-03-31,"30427","GA",,"Tattnall","Glennville",9314,967,0.0010351966873706,-0.00411946446961895,-0.0368525896414343,2080
2016-03-31,"39083","MS","Jackson","Copiah","Hazlehurst",9315,778,-0.00384122919334187,-0.0139416983523447,-0.043050430504305,3226
2016-03-31,"17313","PA","York","York","York Township",9316,1237,0.00405844155844156,0.0114472608340147,-0.0236779794790845,3280
2016-03-31,"35501","AL","Birmingham","Walker","Jasper",9317,845,-0.00705052878965922,-0.0128504672897196,-0.0185830429732869,3667
2016-03-31,"38570","TN","Cookeville","Overton","Livingston",9318,827,0.00853658536585366,0.00608272506082725,0.0110024449877751,5237
2016-03-31,"81403","CO","Montrose","Montrose","Montrose",9319,1423,-0.0131761442441054,-0.0111188325225851,0.169268693508628,3788
2016-03-31,"60305","IL","Chicago","Cook","River Forest",9320,2670,-0.000748502994011976,0.0202521971723347,0.0511811023622047,4222
2016-03-31,"06798","CT","Torrington","Litchfield","Woodbury",9321,1765,-0.0139664804469274,-0.0606705694518361,-0.0744625065547981,4234
2016-03-31,"02813","RI","Providence","Washington","Charlestown",9322,1572,-0.0019047619047619,0.0194552529182879,-0.0478497880072683,4978
2016-03-31,"28612","NC","Hickory","Burke","Connelly Springs",9323,864,0.00699300699300699,0.0117096018735363,-0.0023094688221709,4769
2016-03-31,"36544","AL","Mobile","Mobile","Irvington",9324,965,-0.00617919670442842,-0.0163098878695209,0.0432432432432432,2830
2016-03-31,"68850","NE","Lexington","Dawson","Lexington",9325,1047,0.0028735632183908,0,0.0264705882352941,3185
2016-03-31,"19312","PA","Philadelphia","Chester","Easttown Township",9326,3219,0.00186741363211951,0.0360476343739942,0.0673076923076923,4212
2016-03-31,"14212","NY","Buffalo","Erie","Buffalo",9327,809,0.00123762376237624,-0.0158150851581509,0.0743691899070385,3662
2016-03-31,"96067","CA",,"Siskiyou","Mount Shasta",9328,1601,0.0139328689043699,0.0184478371501272,0.104137931034483,2882
2016-03-31,"07043","NJ","New York","Essex","Montclair",9329,2759,-0.0212841433132316,-0.0531914893617021,-0.00540735400144196,4153
2016-03-31,"46550","IN","Elkhart","Elkhart","Nappanee",9330,1056,0.0173410404624277,-0.0103092783505155,0.137931034482759,3139
2016-03-31,"32348","FL",,"Taylor","Perry",9331,1010,0.00397614314115308,0.000991080277502478,0.0264227642276423,2981
2016-03-31,"07932","NJ","New York","Morris","Florham Park",9332,3033,-0.0072013093289689,-0.0755867113684852,0.00397219463753724,3023
2016-03-31,"46259","IN","Indianapolis","Marion","Indianapolis",9333,1383,0.00948905109489051,0.0161645848640705,0.0191599115696389,4599
2016-03-31,"79756","TX",,"Ward","Monahans",9334,1173,0.00342172797262618,0.0112068965517241,0.0683060109289618,3727
2016-03-31,"08824","NJ","New York","Middlesex","South Brunswick",9335,2393,0.000836470096194061,0.00503989920201596,0.0495614035087719,4163
2016-03-31,"29127","SC","Newberry","Newberry","Prosperity",9336,1223,0.00163800163800164,-0.0032599837000815,0.00824402308326463,4275
2016-03-31,"03031","NH","Manchester","Hillsborough","Amherst",9337,2308,-0.00773860705073087,-0.00645716745587602,0.0835680751173709,5306
2016-03-31,"30525","GA",,"Rabun","Clayton",9338,1113,0.000899280575539568,-0.0035810205908684,-0.00625,2957
2016-03-31,"97089","OR","Portland","Clackamas","Damascus",9339,2096,0.00143334925943622,-0.0155002348520432,0.0798557444616177,4477
2016-03-31,"87048","NM","Albuquerque","Sandoval","Corrales",9340,2163,-0.0159235668789809,-0.0326475849731664,0,3959
2016-03-31,"73601","OK","Weatherford, OK","Custer","Clinton",9341,867,-0.0080091533180778,-0.0398671096345515,-0.0102739726027397,3153
2016-03-31,"30752","GA","Chattanooga","Dade","Trenton",9342,919,0.00218102508178844,-0.00325379609544469,-0.00862998921251348,3684
2016-03-31,"39111","MS","Jackson","Simpson","Magee",9343,1087,0.0121042830540037,0.0293560606060606,0.0245051837888784,869
2016-03-31,"48612","MI",,"Gladwin","Beaverton",9344,900,0,-0.00221729490022173,0.00558659217877095,4875
2016-03-31,"11798","NY","New York","Suffolk","Wyandanch",9345,2812,0.0407105847520355,0.0387883265607684,0.128410914927769,3894
2016-03-31,"21102","MD","Baltimore","Carroll","Manchester",9346,1739,0.00928612884503772,0.00753186558516802,-0.00229489386115892,4325
2016-03-31,"19475","PA","Philadelphia","Chester","East Vincent Township",9347,1731,0.00581057524694945,0.00464306442251886,0.0146541617819461,3334
2016-03-31,"37807","TN","Knoxville","Union","Maynardville",9348,926,-0.00107874865156419,-0.00962566844919786,-0.0190677966101695,3312
2016-03-31,"46055","IN","Indianapolis","Hancock","McCordsville",9349,1561,0.0162760416666667,0.0276497695852535,0.0611828687967369,4477
2016-03-31,"49038","MI","Niles","Berrien","Coloma Township",9350,1020,0.00492610837438424,0.0069101678183613,0.0179640718562874,6663
2016-03-31,"49097","MI","Kalamazoo","Kalamazoo","Vicksburg",9351,1070,-0.011090573012939,-0.0138248847926267,-0.0454950936663693,5241
2016-03-31,"21769","MD","Washington","Frederick","Middletown",9352,1876,0.0048205677557579,0.00267236771779797,-0.0147058823529412,4146
2016-03-31,"28445","NC","Wilmington","Pender","Surf City",9353,1373,-0.00362844702467344,0.00733675715333823,0.020817843866171,6806
2016-03-31,"88081","NM","Las Cruces","Dona Ana","Chaparral",9354,887,0.00225988700564972,0.00566893424036281,-0.0493033226152197,1407
2016-03-31,"13323","NY","Utica","Oneida","Kirkland",9355,1244,0.0113821138211382,-0.0048,0.0471380471380471,2958
2016-03-31,"47001","IN","Cincinnati","Dearborn","Aurora",9356,952,0.00527983104540655,-0.0235897435897436,-0.0648330058939096,3502
2016-03-31,"14586","NY","Rochester","Monroe","Henrietta",9357,1638,0.00862068965517241,0.028894472361809,0.0769230769230769,3333
2016-03-31,"02744","MA","Providence","Bristol","New Bedford",9358,1194,0.0266552020636285,0.0613333333333333,0.11588785046729,2244
2016-03-31,"13619","NY","Watertown","Jefferson","Carthage",9359,1248,0.00240963855421687,-0.00399042298483639,-0.0242376856919468,3115
2016-03-31,"60097","IL","Chicago","McHenry","Wonder Lake",9360,1358,0.00295420974889217,0.00369549150036955,-0.00293685756240822,4686
2016-03-31,"64504","MO","St. Joseph","Buchanan","Saint Joseph",9361,775,0.0130718954248366,0.00780234070221066,0.185015290519878,4013
2016-03-31,"66226","KS","Kansas City","Johnson","Shawnee",9362,1898,-0.00210304942166141,-0.000526592943654555,0.0417124039517014,4086
2016-03-31,"62712","IL","Springfield","Sangamon","Springfield",9363,1675,0.0102533172496984,0.0521356783919598,0.328310864393339,4975
2016-03-31,"74010","OK","Tulsa","Creek","Bristow",9364,864,0.00582072176949942,0,0.0273483947681332,3441
2016-03-31,"07885","NJ","New York","Morris","Wharton",9365,2189,0.0320603488920321,0.116836734693878,0.0901394422310757,3504
2016-03-31,"68522","NE","Lincoln","Lancaster","Lincoln",9366,1230,0.00819672131147541,0.00244498777506112,0.0512820512820513,3375
2016-03-31,"02568","MA","Vineyard Haven, MA","Dukes","Vineyard Haven",9367,2726,0.0681818181818182,0.124587458745875,0.0851910828025478,2970
2016-03-31,"07974","NJ","New York","Union","New Providence",9368,2808,0.0104354084202951,-0.00812433768986224,0.0373106760251201,3940
2016-03-31,"97457","OR","Roseburg","Douglas","Myrtle Creek",9369,826,0.00609013398294762,0,-0.013142174432497,3220
2016-03-31,"04086","ME","Portland","Sagadahoc","Town of Topsham",9370,1399,0.00792507204610951,-0.0113074204946996,0.102442868400315,4041
2016-03-31,"14895","NY",,"Allegany","Wellsville",9371,1208,-0.00902378999179656,-0.032051282051282,-0.13156002875629,2993
2016-03-31,"46204","IN","Indianapolis","Marion","Indianapolis",9372,1480,-0.00604432505036938,0.0178817056396149,0.0586552217453505,1217
2016-03-31,"11753","NY","New York","Nassau","Jericho",9373,3899,-0.00839267548321465,-0.011159015977682,0.063557010365521,4294
2016-03-31,"32643","FL","Gainesville","Alachua","High Springs",9374,1209,-0.000826446280991736,-0.00165152766308836,0.00918196994991653,3214
2016-03-31,"32908","FL","Melbourne","Brevard","Palm Bay",9375,1171,0.00342759211653813,0.0147313691507799,0.0995305164319249,4486
2016-03-31,"03857","NH","Boston","Rockingham","Town of Newmarket",9376,1605,0.000623441396508728,-0.0129151291512915,-0.0037243947858473,4460
2016-03-31,"31027","GA","Dublin","Laurens","East Dublin",9377,825,0.00121359223300971,-0.00241837968561064,-0.0506329113924051,2396
2016-03-31,"98611","WA","Longview","Cowlitz","Castle Rock",9378,1326,-0.00150602409638554,0.0207852193995381,0.027906976744186,2971
2016-03-31,"74426","OK",,"McIntosh","Checotah",9379,877,0.00228571428571429,-0.00113895216400911,0.131612903225806,3810
2016-03-31,"80603","CO","Greeley","Weld","Lochbuie",9380,1699,0.00473092844470727,0.00532544378698225,0.0719242902208202,4378
2016-03-31,"77032","TX","Houston","Harris","Houston",9381,1254,0.00561347233360064,0.012924071082391,0.0162074554294976,2151
2016-03-31,"17102","PA","Harrisburg","Dauphin","Harrisburg",9382,1017,-0.0039177277179236,-0.0068359375,-0.0239923224568138,2534
2016-03-31,"45305","OH","Dayton","Greene","Bellbrook",9383,1455,0,-0.0182186234817814,0.00901525658807212,3719
2016-03-31,"37367","TN",,"Bledsoe","Pikeville",9384,942,0.00533617929562433,0.00212765957446809,0.0194805194805195,3225
2016-03-31,"89441","NV","Reno","Washoe","Sparks",9385,1671,0.00300120048019208,0.0139563106796117,0.0308451573103023,4095
2016-03-31,"23002","VA","Richmond","Amelia","Amelia Court House",9386,1210,0.00248550124275062,-0.00247320692497939,-0.015459723352319,3968
2016-03-31,"10570","NY","New York","Westchester","Pleasantville",9387,3664,0.0127142067440575,0.024035774175517,0.0471563303801086,3933
2016-03-31,"07057","NJ","New York","Bergen","Wallington",9388,2249,0.00536432722396066,0.0121512151215122,-0.0372431506849315,2317
2016-03-31,"11577","NY","New York","Nassau","Roslyn Heights",9389,3812,-0.00651550690643732,-0.0160041300980898,0.0609518508210409,4017
2016-03-31,"60190","IL","Chicago","Du Page","Winfield",9390,1866,0.00268672756582483,-0.000535618639528656,0.0286659316427784,5061
2016-03-31,"02052","MA","Boston","Norfolk","Town of Medfield",9391,3007,-0.00331455087835598,0.00602208096353295,-0.00955204216073781,4049
2016-03-31,"72834","AR","Russellville","Yell","Dardanelle",9392,859,0.00703399765533412,0.0165680473372781,0.00703399765533412,2833
2016-03-31,"60143","IL","Chicago","Du Page","Itasca",9393,1922,0.00260824204486176,-0.00103950103950104,0.030010718113612,3766
2016-03-31,"07438","NJ","New York","Morris","Jefferson Township",9394,2230,0.0295475530932595,0.0920666013712047,0.0523831996224634,4161
2016-03-31,"98424","WA","Seattle","Pierce","Fife",9395,1639,0.00244648318042813,0.00367421922841396,0.0642857142857143,2598
2016-03-31,"08201","NJ","Atlantic City","Atlantic","Absecon",9396,1580,-0.00252525252525253,-0.0100250626566416,0.058271935699933,3544
2016-03-31,"72740","AR","Fayetteville","Madison","Huntsville",9397,919,0.0143487858719647,0.0222469410456062,-0.0202558635394456,2682
2016-03-31,"95948","CA","Chico","Butte","Gridley",9398,1150,0.0105448154657293,0.0323159784560144,0.0599078341013825,2894
2016-03-31,"29654","SC","Greenville","Anderson","Honea Path",9399,843,0.00837320574162679,-0.0174825174825175,-0.00706713780918728,2810
2016-03-31,"12202","NY","Albany","Albany","Albany",9400,1157,0.0275310834813499,0.0946073793755913,0.0853658536585366,2093
2016-03-31,"78557","TX","McAllen","Hidalgo","Hidalgo",9401,1081,-0.00368663594470046,-0.00276752767527675,0.0334608030592734,2952
2016-03-31,"48604","MI","Saginaw","Saginaw","Saginaw",9402,684,0.00884955752212389,0.0103397341211226,-0.0526315789473684,4021
2016-03-31,"69001","NE",,"Red Willow","McCook",9403,999,0.0111336032388664,0.00301204819277108,0.0395421436004162,2650
2016-03-31,"07922","NJ","New York","Union","Berkeley Heights",9404,2755,0.0032774945375091,-0.0323147172462241,0.0503240564239421,4305
2016-03-31,"60428","IL","Chicago","Cook","Markham",9405,1248,0.00321543408360129,0.00645161290322581,0.00970873786407767,5182
2016-03-31,"50327","IA","Des Moines","Polk","Pleasant Hill",9406,1444,0.00208188757807078,0.0013869625520111,-0.0289172831203766,3681
2016-03-31,"57005","SD","Sioux Falls","Minnehaha","Brandon",9407,1196,0.00928270042194093,0.0196078431372549,0.0482033304119194,3418
2016-03-31,"47348","IN",,"Blackford","Hartford City",9408,712,0.0128022759601707,0.0113636363636364,0.0099290780141844,3513
2016-03-31,"14004","NY","Buffalo","Erie","Town of Alden",9409,1406,0.00142450142450142,0.0129682997118156,0.106215578284815,3262
2016-03-31,"55121","MN","Minneapolis-St Paul","Dakota","Eagan",9410,1460,0.00550964187327824,0.00898410504492052,-0.000684462696783025,1928
2016-03-31,"22443","VA",,"Westmoreland","Colonial Beach",9411,1176,0.000851063829787234,-0.0175438596491228,-0.0368550368550369,3098
2016-03-31,"73026","OK","Oklahoma City","Cleveland","Norman",9412,1156,0.00173310225303293,-0.00772532188841202,-0.0406639004149378,4989
2016-03-31,"14502","NY","Rochester","Wayne","Town of Macedon",9413,1548,0.010443864229765,0.0111038536903984,-0.0276381909547739,3157
2016-03-31,"28340","NC","Lumberton","Robeson","Fairmont",9414,822,0.0160692212608158,0.0313676286072773,0.0391908975979772,1575
2016-03-31,"72949","AR",,"Franklin","Ozark",9415,844,0.0144230769230769,0.0242718446601942,0,2866
2016-03-31,"48128","MI","Detroit","Wayne","Dearborn",9416,1197,0.0169923534409516,0.0363636363636364,0.064,4263
2016-03-31,"28777","NC",,"Mitchell","Spruce Pine",9417,1089,-0.00274725274725275,0.00646950092421442,0.0471153846153846,2438
2016-03-31,"60171","IL","Chicago","Cook","River Grove",9418,1568,0.00448430493273543,0.0122659780503551,0.0109606705351386,2909
2016-03-31,"68102","NE","Omaha","Douglas","Omaha",9419,1188,-0.00834724540901502,-0.0198019801980198,-0.0396119644300728,2573
2016-03-31,"51360","IA","Spirit Lake","Dickinson","Spirit Lake",9420,1153,0.00610820244328098,-0.0286436394271272,-0.0178875638841567,5940
2016-03-31,"77518","TX","Houston","Galveston","Bacliff",9421,1312,0.00305810397553517,0.0069071373752878,0.0371541501976285,2461
2016-03-31,"24605","VA","Bluefield","Tazewell","Bluefield",9422,1047,0.0155189136760427,0.0234604105571848,0.0838509316770186,2439
2016-03-31,"59457","MT",,"Fergus","Lewistown",9423,964,0.0115424973767051,0,0.024442082890542,2570
2016-03-31,"24521","VA","Lynchburg","Amherst","Amherst",9424,1221,-0.00326530612244898,-0.00812347684809098,-0.00326530612244898,2556
2016-03-31,"11598","NY","New York","Nassau","Woodmere",9425,3353,0.00179265013444876,0.00569886022795441,0.0624207858048162,3980
2016-03-31,"24266","VA",,"Smyth","Lebanon",9426,1167,-0.00256410256410256,-0.000856164383561644,0.0272887323943662,346
2016-03-31,"31757","GA","Thomasville","Thomas","Thomasville",9427,1110,0.00725952813067151,0.0146252285191956,-0.0246045694200351,2994
2016-03-31,"34604","FL","Tampa","Hernando","Spring Hill",9428,1220,0.00164203612479475,0.00494233937397035,0.0209205020920502,2951
2016-03-31,"28513","NC","Greenville","Pitt","Ayden",9429,889,-0.00224466891133558,-0.00670391061452514,0.0102272727272727,3384
2016-03-31,"72719","AR","Fayetteville","Benton","Centerton",9430,1032,-0.00289855072463768,-0.0190114068441065,0.0382293762575453,3738
